index,success,abs_start_detected,abs_start_fitted,samples_subtracted,alignment_correlation,fitted_cfo_hz,gain_real,gain_imag,power_before,power_after,suppression_db,fcs_pass,message
621,0,374897227,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.012 is below threshold 0.100."
622,0,375113420,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 148734
  required end (work)   : 416958 (buffer length 408501, short by 8457)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 307908 (recommended 357908)."
623,0,375550412,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.016 is below threshold 0.100."
624,0,375841100,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 188358
  required end (work)   : 456581 (buffer length 408501, short by 48080)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 337168 (recommended 387168)."
625,0,376038234,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
626,1,376418988,376418955,238908,0.947483245,-13125.8243,-244.318146,-22.322419,594493.211,590716.101,0.0276809131,0,""
627,1,376786922,376786922,302427,0.957161499,-12387.3236,186.287393,185.839977,615721.746,611426.832,0.0303999908,0,""
628,1,377094116,377094116,227565,0.857144869,-3640.03271,1844.24561,-627.645703,1072511.92,835423.57,1.08495402,1,""
629,0,377531108,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"A reliable repeated preamble was not found. Check receiver settings."
630,0,378300804,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
631,0,379804932,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
632,0,380574283,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
633,0,381207212,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.041 is below threshold 0.100."
634,0,382655820,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 185310
  required end (work)   : 453535 (buffer length 408501, short by 45034)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 334919 (recommended 384919)."
635,0,383092812,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144865:154080."
636,0,383432268,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 158894
  required end (work)   : 427117 (buffer length 408501, short by 18616)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 315410 (recommended 365410)."
637,1,383964356,383964357,284279,0.857019276,-17004.203,44.3679098,92.629205,608817.685,608150.528,0.00476171567,0,""
638,0,384348268,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.014 is below threshold 0.100."
639,0,385496684,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
640,0,386251340,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144865:211424."
641,0,387196716,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 186325
  required end (work)   : 454548 (buffer length 408501, short by 46047)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 335667 (recommended 385667)."
642,0,387386347,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
643,0,387765228,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144867:208354."
644,0,387973164,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 159909
  required end (work)   : 428132 (buffer length 408501, short by 19631)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 316160 (recommended 366160)."
645,0,388361388,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 146702
  required end (work)   : 414926 (buffer length 408501, short by 6425)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 306407 (recommended 356407)."
646,0,388749612,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
647,0,389089068,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 186326
  required end (work)   : 454549 (buffer length 408501, short by 46048)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 335667 (recommended 385667)."
648,1,389654919,389654919,260837,0.956470824,-24180.1866,-16.7699268,137.485417,591396.816,590221.196,0.00864180176,0,""
649,0,390246988,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 155846
  required end (work)   : 424070 (buffer length 408501, short by 15569)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 313160 (recommended 363160)."
650,1,390806837,390806837,297890,0.956911549,1314.40935,-513.532733,-745.341834,601014.329,549862.016,0.386311064,0,""
651,0,391023436,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
652,0,391411660,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144865:154080."
653,0,391928396,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.014 is below threshold 0.100."
654,0,392313966,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
655,0,393776268,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
656,0,394207069,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144860:209371."
657,0,394406412,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 160926
  required end (work)   : 429149 (buffer length 408501, short by 20648)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 316911 (recommended 366911)."
658,0,395952556,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144865:154080."
659,0,396435876,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
660,1,397611803,397611803,222272,0.957355365,-27873.785,-36.0701088,-66.1523547,645943.087,645585.959,0.00240178015,0,""
661,0,397997025,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
662,0,399119340,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
663,0,399335532,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 148733
  required end (work)   : 416956 (buffer length 408501, short by 8455)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 307906 (recommended 357906)."
664,0,399892380,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
665,0,400111980,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
666,1,401009034,401009034,316795,0.956358583,-15540.1243,165.014334,110.035811,646357.756,643910.759,0.0164728287,0,""
667,0,401755660,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
668,1,402432132,402432132,227565,0.860200767,-2588.77587,1314.68341,2456.70039,1178801.77,693880.478,2.30156111,1,""
669,1,402820356,402820356,227565,0.858530698,-2648.64379,2568.22622,597.418881,1124880.04,690593.677,2.11883614,1,""
670,0,404027044,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
671,0,404796395,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
672,0,405138636,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
673,0,405429324,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.043 is below threshold 0.100."
674,0,406316624,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
675,0,406686091,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
676,1,407361252,407361252,227565,0.858642346,-2201.05606,2212.94366,1724.03034,1131912.27,640158.224,2.4752544,1,""
677,0,407654380,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 158894
  required end (work)   : 427117 (buffer length 408501, short by 18616)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 315410 (recommended 365410)."
678,0,408091372,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.029 is below threshold 0.100."
679,0,408570380,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.015 is below threshold 0.100."
680,0,410473452,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
681,0,411608459,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
682,0,411987340,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.014 is below threshold 0.100."
683,0,412195276,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 159909
  required end (work)   : 428132 (buffer length 408501, short by 19631)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 316160 (recommended 366160)."
684,0,412583500,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 146701
  required end (work)   : 414924 (buffer length 408501, short by 6423)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 306406 (recommended 356406)."
685,1,413066820,413066820,227565,0.855191322,-14359.1116,327.119122,3.16162299,974451.394,967753.02,0.0299564626,1,""
686,0,413311180,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 186326
  required end (work)   : 454549 (buffer length 408501, short by 46048)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 335667 (recommended 385667)."
687,0,413699403,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 173119
  required end (work)   : 441342 (buffer length 408501, short by 32841)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 325915 (recommended 375915)."
688,0,414087628,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 159910
  required end (work)   : 428133 (buffer length 408501, short by 19632)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 316160 (recommended 366160)."
689,0,415028949,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 422741
  required end (work)   : 690964 (buffer length 544679, short by 146285)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 402224
  increase sample_num to at least 510251 (recommended 560251)."
690,0,415585004,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 182262
  required end (work)   : 450485 (buffer length 408501, short by 41984)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 332666 (recommended 382666)."
691,0,415789355,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.012 is below threshold 0.100."
692,0,416150507,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
693,0,416538444,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
694,0,418431532,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
695,1,418723620,418723620,227565,0.857426183,-585.757432,-2140.07238,1271.8064,1086294.97,699215.007,1.91337026,1,""
696,0,419016748,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 147718
  required end (work)   : 415941 (buffer length 408501, short by 7440)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 307157 (recommended 357157)."
697,0,420174667,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144865:154080."
698,1,420997444,420997444,227565,0.857560815,-10541.2353,-101.678599,30.8673371,1068949.22,1068237.47,0.00289268649,1,""
699,1,421434436,421434437,221515,0.856693786,-7604.71188,148.313653,342.962094,767393.577,758659.082,0.0497149861,0,""
700,0,421818348,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.013 is below threshold 0.100."
701,0,423129579,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 215892
  required end (work)   : 484115 (buffer length 408501, short by 75614)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 357501 (recommended 407501)."
702,0,423341452,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144857:205272."
703,0,424116843,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
704,1,424482458,424482458,269911,0.956792318,663.237722,-1047.86682,-498.980225,539286.175,455283.402,0.73537469,0,""
705,0,425977772,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
706,0,426747692,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.013 is below threshold 0.100."
707,0,427091236,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
708,0,427867684,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144865:216032."
709,1,428645633,428645634,222272,0.855881426,2395.01275,-833.109507,-538.342436,647964.553,586607.119,0.432039191,0,""
710,0,429018508,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
711,0,429311980,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.014 is below threshold 0.100."
712,1,430908203,430908204,264618,0.85648995,-6114.1004,237.425937,-735.743081,588250.709,550997.936,0.284124874,0,""
713,0,431537035,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144865:154080."
714,0,431876492,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 158894
  required end (work)   : 427117 (buffer length 408501, short by 18616)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 315410 (recommended 365410)."
715,0,432264716,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 145686
  required end (work)   : 413909 (buffer length 408501, short by 5408)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 305656 (recommended 355656)."
716,1,435460353,435460354,309233,0.856656434,-1309.18314,-228.473204,-960.236775,630061.796,569096.494,0.441972366,0,""
717,0,435830571,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
718,0,436417388,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 159909
  required end (work)   : 428132 (buffer length 408501, short by 19631)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 316160 (recommended 366160)."
719,0,436805612,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 146701
  required end (work)   : 414924 (buffer length 408501, short by 6423)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 306406 (recommended 356406)."
720,0,437193836,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
721,0,437533292,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 186326
  required end (work)   : 454549 (buffer length 408501, short by 46048)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 335667 (recommended 385667)."
722,1,437722923,437722924,300915,0.856936707,-15490.7589,-209.148286,-51.6933364,612771.764,609853.331,0.0207334454,0,""
723,1,438099143,438099143,242688,0.956601487,-11295.7372,-49.5566447,-199.368247,640771.542,638122.087,0.0179943863,0,""
724,0,438309740,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 159910
  required end (work)   : 428133 (buffer length 408501, short by 19632)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 316160 (recommended 366160)."
725,1,438870339,438870339,257056,0.956915703,-699.299261,1175.34921,-404.648046,536500.048,439963.279,0.861533346,0,""
726,0,439237228,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.013 is below threshold 0.100."
727,0,440372619,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
728,0,440760556,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
729,1,441901104,441901105,243445,0.856710478,-3599.90095,-1025.45143,-350.440025,549012.751,475697.012,0.62252008,0,""
730,0,442653644,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
731,0,442996940,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.014 is below threshold 0.100."
732,0,443238860,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 147718
  required end (work)   : 415941 (buffer length 408501, short by 7440)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 307157 (recommended 357157)."
733,0,443627083,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
734,0,443966539,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 187343
  required end (work)   : 455566 (buffer length 408501, short by 47065)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 336418 (recommended 386418)."
735,0,444445548,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.015 is below threshold 0.100."
736,0,444736236,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 170069
  required end (work)   : 438292 (buffer length 408501, short by 29791)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 323662 (recommended 373662)."
737,0,446040460,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.014 is below threshold 0.100."
738,0,447835275,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.020 is below threshold 0.100."
739,0,448167980,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
740,0,448653740,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
741,0,448895660,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 175150
  required end (work)   : 443373 (buffer length 408501, short by 34872)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 327414 (recommended 377414)."
742,0,449453258,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
743,0,450228300,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
744,0,450589036,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.014 is below threshold 0.100."
745,0,451169484,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 171086
  required end (work)   : 439309 (buffer length 408501, short by 30808)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 324413 (recommended 374413)."
746,0,451606476,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.036 is below threshold 0.100."
747,1,452089796,452089797,269911,0.85695828,-4260.62146,-394.896588,1108.3308,636597.647,550185.972,0.63355516,0,""
748,0,454213004,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 149749
  required end (work)   : 417972 (buffer length 408501, short by 9471)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 308657 (recommended 358657)."
749,0,454601228,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
750,0,455130315,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 445094
  required end (work)   : 713317 (buffer length 498626, short by 214691)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 368216
  increase sample_num to at least 526758 (recommended 576758)."
751,0,456098603,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 158895
  required end (work)   : 427118 (buffer length 408501, short by 18617)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 315411 (recommended 365411)."
752,0,456486828,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 145686
  required end (work)   : 413909 (buffer length 408501, short by 5408)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 305656 (recommended 355656)."
753,0,456875052,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
754,0,457358372,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
755,1,458904516,458904517,277473,0.856242597,-25908.8108,122.846257,34.0588374,610236.173,609229.062,0.00717334849,0,""
756,0,459488332,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 181246
  required end (work)   : 449469 (buffer length 408501, short by 40968)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 331916 (recommended 381916)."
757,0,459741737,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
758,1,460052683,460052683,296378,0.957007785,-10411.5126,41.7659899,30.1378302,603066.808,602905.589,0.00116116733,0,""
759,0,460807373,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
760,0,461513483,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.014 is below threshold 0.100."
761,0,461755403,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 186327
  required end (work)   : 454550 (buffer length 408501, short by 46049)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 335668 (recommended 385668)."
762,1,461945035,461945035,327381,0.95673258,-9350.92155,-65.9858484,103.645631,666191.933,665244.402,0.00618140475,0,""
763,0,462321255,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
764,0,462531852,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 159910
  required end (work)   : 428133 (buffer length 408501, short by 19632)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 316160 (recommended 366160)."
765,0,462920076,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 146702
  required end (work)   : 414925 (buffer length 408501, short by 6424)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 306407 (recommended 356407)."
766,1,463403396,463403397,227565,0.856014823,-2247.64974,-2137.60881,1060.15693,975162.288,619579.072,1.96980158,1,""
767,0,463689772,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
768,0,464029228,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 182262
  required end (work)   : 450485 (buffer length 408501, short by 41984)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 332666 (recommended 382666)."
769,0,464417452,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 169054
  required end (work)   : 437277 (buffer length 408501, short by 28776)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 322913 (recommended 372913)."
770,0,464805676,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 155846
  required end (work)   : 424069 (buffer length 408501, short by 15568)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 313159 (recommended 363159)."
771,0,466875756,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.093 is below threshold 0.100."
772,0,467170284,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.014 is below threshold 0.100."
773,0,467509740,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.027 is below threshold 0.100."
